"Date.and.Time","PM.sub.10..sub.","PM.sub.2.5..sub.","Location"
"29-10-2022 00:00",14.66,6.91,"Local Air 13: Mountjoy Square"
"30-10-2022 00:00",9.23,5.23,"Local Air 13: Mountjoy Square"
"30-10-2022 23:00",NA,NA,"Local Air 13: Mountjoy Square"
"31-10-2022 00:00",13.97,9.62,"Local Air 13: Mountjoy Square"
"01-10-2022 00:00",14.17,6.64,"Local Air 14: Kyelmore"
"02-10-2022 00:00",8.25,4.43,"Local Air 14: Kyelmore"
"03-10-2022 00:00",8.06,3.39,"Local Air 14: Kyelmore"
"04-10-2022 00:00",7.4,3.15,"Local Air 14: Kyelmore"
"05-10-2022 00:00",5.82,2.57,"Local Air 14: Kyelmore"
"06-10-2022 00:00",10.25,4.83,"Local Air 14: Kyelmore"
"07-10-2022 00:00",12.72,5.53,"Local Air 14: Kyelmore"
"08-10-2022 00:00",13.09,5.73,"Local Air 14: Kyelmore"
"09-10-2022 00:00",14.85,9.53,"Local Air 14: Kyelmore"
"10-10-2022 00:00",20.93,9.58,"Local Air 14: Kyelmore"
"11-10-2022 00:00",20.5,8.69,"Local Air 14: Kyelmore"
"12-10-2022 00:00",14.54,7.03,"Local Air 14: Kyelmore"
"13-10-2022 00:00",27.65,14.05,"Local Air 14: Kyelmore"
"14-10-2022 00:00",10.85,5.17,"Local Air 14: Kyelmore"
"15-10-2022 00:00",7.62,3.18,"Local Air 14: Kyelmore"
"16-10-2022 00:00",12.97,5.54,"Local Air 14: Kyelmore"
"17-10-2022 00:00",14.83,6.14,"Local Air 14: Kyelmore"
"18-10-2022 00:00",29.54,18.65,"Local Air 14: Kyelmore"
"19-10-2022 00:00",19.04,8.85,"Local Air 14: Kyelmore"
"20-10-2022 00:00",23.49,12.65,"Local Air 14: Kyelmore"
"21-10-2022 00:00",18.08,10,"Local Air 14: Kyelmore"
"22-10-2022 00:00",8.61,3.88,"Local Air 14: Kyelmore"
"23-10-2022 00:00",10.64,6.1,"Local Air 14: Kyelmore"
"24-10-2022 00:00",8,3.76,"Local Air 14: Kyelmore"
"25-10-2022 00:00",8.29,3.84,"Local Air 14: Kyelmore"
"26-10-2022 00:00",16.98,8.33,"Local Air 14: Kyelmore"
"27-10-2022 00:00",17.41,11.82,"Local Air 14: Kyelmore"
"28-10-2022 00:00",11.93,5.76,"Local Air 14: Kyelmore"
"29-10-2022 00:00",12.66,6.09,"Local Air 14: Kyelmore"
"30-10-2022 00:00",9.84,4.65,"Local Air 14: Kyelmore"
"30-10-2022 23:00",NA,NA,"Local Air 14: Kyelmore"
"31-10-2022 00:00",18.62,12.79,"Local Air 14: Kyelmore"
"01-10-2022 00:00",9.37,7.64,"Local Air 3: Sonitus HQ"
"02-10-2022 00:00",6.73,4.7,"Local Air 3: Sonitus HQ"
"03-10-2022 00:00",5.06,3.34,"Local Air 3: Sonitus HQ"
"04-10-2022 00:00",4.47,3.2,"Local Air 3: Sonitus HQ"
"05-10-2022 00:00",3.86,2.7,"Local Air 3: Sonitus HQ"
"06-10-2022 00:00",7.37,5.65,"Local Air 3: Sonitus HQ"
"07-10-2022 00:00",6.76,5.43,"Local Air 3: Sonitus HQ"
"08-10-2022 00:00",8.66,6.38,"Local Air 3: Sonitus HQ"
"09-10-2022 00:00",5.9,4.54,"Local Air 3: Sonitus HQ"
"10-10-2022 00:00",13.76,9.69,"Local Air 3: Sonitus HQ"
"11-10-2022 00:00",10.8,7.35,"Local Air 3: Sonitus HQ"
"12-10-2022 00:00",7.69,4.91,"Local Air 3: Sonitus HQ"
"13-10-2022 00:00",11.5,7,"Local Air 3: Sonitus HQ"
"14-10-2022 00:00",6.57,4.39,"Local Air 3: Sonitus HQ"
"15-10-2022 00:00",3.86,3.11,"Local Air 3: Sonitus HQ"
"16-10-2022 00:00",6.16,4.73,"Local Air 3: Sonitus HQ"
"17-10-2022 00:00",5.48,4.58,"Local Air 3: Sonitus HQ"
"18-10-2022 00:00",7.6,6.21,"Local Air 3: Sonitus HQ"
"19-10-2022 00:00",7.5,7.06,"Local Air 3: Sonitus HQ"
"20-10-2022 00:00",14.82,11.54,"Local Air 3: Sonitus HQ"
"21-10-2022 00:00",13.93,12.44,"Local Air 3: Sonitus HQ"
"22-10-2022 00:00",4.81,3.84,"Local Air 3: Sonitus HQ"
"23-10-2022 00:00",8.2,6.61,"Local Air 3: Sonitus HQ"
"24-10-2022 00:00",4.78,3.66,"Local Air 3: Sonitus HQ"
"25-10-2022 00:00",4.58,3.4,"Local Air 3: Sonitus HQ"
"26-10-2022 00:00",5.54,4.64,"Local Air 3: Sonitus HQ"
"27-10-2022 00:00",6.36,5.25,"Local Air 3: Sonitus HQ"
"28-10-2022 00:00",6.27,5.39,"Local Air 3: Sonitus HQ"
"29-10-2022 00:00",6.89,5.97,"Local Air 3: Sonitus HQ"
"30-10-2022 00:00",4.63,4.1,"Local Air 3: Sonitus HQ"
"30-10-2022 23:00",NA,NA,"Local Air 3: Sonitus HQ"
"31-10-2022 00:00",5.94,5.34,"Local Air 3: Sonitus HQ"
"01-11-2022 00:00",0.43,0.51,"Local Air 7: Coolock"
"02-11-2022 00:00",0.47,0.54,"Local Air 7: Coolock"
"03-11-2022 00:00",0.44,0.51,"Local Air 7: Coolock"
"04-11-2022 00:00",0.19,0.27,"Local Air 7: Coolock"
"05-11-2022 00:00",0.61,0.67,"Local Air 7: Coolock"
"06-11-2022 00:00",0.45,0.54,"Local Air 7: Coolock"
"07-11-2022 00:00",0.84,0.92,"Local Air 7: Coolock"
"08-11-2022 00:00",0.35,0.43,"Local Air 7: Coolock"
"09-11-2022 00:00",0.26,0.34,"Local Air 7: Coolock"
"10-11-2022 00:00",0.34,0.41,"Local Air 7: Coolock"
"11-11-2022 00:00",0.32,0.4,"Local Air 7: Coolock"
"12-11-2022 00:00",0.7,0.78,"Local Air 7: Coolock"
"13-11-2022 00:00",1.15,1.22,"Local Air 7: Coolock"
"14-11-2022 00:00",0.32,0.39,"Local Air 7: Coolock"
"15-11-2022 00:00",0.47,0.56,"Local Air 7: Coolock"
"16-11-2022 00:00",0.25,0.32,"Local Air 7: Coolock"
"17-11-2022 00:00",0.11,0.19,"Local Air 7: Coolock"
"18-11-2022 00:00",0.13,0.19,"Local Air 7: Coolock"
"19-11-2022 00:00",0.21,0.28,"Local Air 7: Coolock"
"20-11-2022 00:00",0.37,0.45,"Local Air 7: Coolock"
"21-11-2022 00:00",0.5,0.59,"Local Air 7: Coolock"
"22-11-2022 00:00",0.16,0.23,"Local Air 7: Coolock"
"23-11-2022 00:00",0.28,0.36,"Local Air 7: Coolock"
"24-11-2022 00:00",0.7,0.78,"Local Air 7: Coolock"
"25-11-2022 00:00",0.57,0.65,"Local Air 7: Coolock"
"26-11-2022 00:00",0.39,0.46,"Local Air 7: Coolock"
"27-11-2022 00:00",0.91,0.99,"Local Air 7: Coolock"
"28-11-2022 00:00",0.29,0.38,"Local Air 7: Coolock"
"29-11-2022 00:00",0.34,0.41,"Local Air 7: Coolock"
"30-11-2022 00:00",0.35,0.44,"Local Air 7: Coolock"
"01-11-2022 00:00",11.51,5.4,"Local Air 8: Weaver Park"
"02-11-2022 00:00",9.47,4.64,"Local Air 8: Weaver Park"
"03-11-2022 00:00",14.68,6.06,"Local Air 8: Weaver Park"
"04-11-2022 00:00",9.96,5.22,"Local Air 8: Weaver Park"
"05-11-2022 00:00",12.99,7.29,"Local Air 8: Weaver Park"
"06-11-2022 00:00",8.3,4.46,"Local Air 8: Weaver Park"
"07-11-2022 00:00",10.11,5.44,"Local Air 8: Weaver Park"
"08-11-2022 00:00",9.1,3.91,"Local Air 8: Weaver Park"
"09-11-2022 00:00",8.19,3.37,"Local Air 8: Weaver Park"
"10-11-2022 00:00",7.63,3.52,"Local Air 8: Weaver Park"
"11-11-2022 00:00",5.91,3.22,"Local Air 8: Weaver Park"
"12-11-2022 00:00",9.86,5.7,"Local Air 8: Weaver Park"
"13-11-2022 00:00",15.58,9.18,"Local Air 8: Weaver Park"
"14-11-2022 00:00",7.18,3.24,"Local Air 8: Weaver Park"
"15-11-2022 00:00",13.74,5.98,"Local Air 8: Weaver Park"
"16-11-2022 00:00",19.05,11.82,"Local Air 8: Weaver Park"
"17-11-2022 00:00",16.35,11.19,"Local Air 8: Weaver Park"
"18-11-2022 00:00",13.69,6.56,"Local Air 8: Weaver Park"
"19-11-2022 00:00",11.33,6.46,"Local Air 8: Weaver Park"
"20-11-2022 00:00",12.33,7.18,"Local Air 8: Weaver Park"
"21-11-2022 00:00",11.79,6.61,"Local Air 8: Weaver Park"
"22-11-2022 00:00",20.4,13.84,"Local Air 8: Weaver Park"
"23-11-2022 00:00",8.28,4.18,"Local Air 8: Weaver Park"
"24-11-2022 00:00",12.73,6.83,"Local Air 8: Weaver Park"
"25-11-2022 00:00",13.91,6.67,"Local Air 8: Weaver Park"
"26-11-2022 00:00",6.95,3.49,"Local Air 8: Weaver Park"
"27-11-2022 00:00",17.35,8.89,"Local Air 8: Weaver Park"
"28-11-2022 00:00",11.62,7.33,"Local Air 8: Weaver Park"
"29-11-2022 00:00",25.23,14.62,"Local Air 8: Weaver Park"
"30-11-2022 00:00",24.36,16.11,"Local Air 8: Weaver Park"
"01-11-2022 00:00",7.38,6.22,"Local Air 10: TU Dublin - Park House"
"02-11-2022 00:00",6.56,6.02,"Local Air 10: TU Dublin - Park House"
"03-11-2022 00:00",9.98,6.68,"Local Air 10: TU Dublin - Park House"
"04-11-2022 00:00",5.62,3.85,"Local Air 10: TU Dublin - Park House"
"05-11-2022 00:00",9.19,7.84,"Local Air 10: TU Dublin - Park House"
"06-11-2022 00:00",7,6.36,"Local Air 10: TU Dublin - Park House"
"07-11-2022 00:00",8.86,8.18,"Local Air 10: TU Dublin - Park House"
"08-11-2022 00:00",6.67,5.48,"Local Air 10: TU Dublin - Park House"
"09-11-2022 00:00",5.46,4.71,"Local Air 10: TU Dublin - Park House"
"10-11-2022 00:00",5.13,4.65,"Local Air 10: TU Dublin - Park House"
"11-11-2022 00:00",4.6,4.13,"Local Air 10: TU Dublin - Park House"
"12-11-2022 00:00",8.27,6.29,"Local Air 10: TU Dublin - Park House"
"13-11-2022 00:00",15.28,11.59,"Local Air 10: TU Dublin - Park House"
"14-11-2022 00:00",6.24,4.61,"Local Air 10: TU Dublin - Park House"
"15-11-2022 00:00",9.79,7.39,"Local Air 10: TU Dublin - Park House"
"16-11-2022 00:00",7.86,5.19,"Local Air 10: TU Dublin - Park House"
"17-11-2022 00:00",4.79,3.86,"Local Air 10: TU Dublin - Park House"
"18-11-2022 00:00",5.33,4.45,"Local Air 10: TU Dublin - Park House"
"19-11-2022 00:00",5.07,3.63,"Local Air 10: TU Dublin - Park House"
"20-11-2022 00:00",8.03,7.28,"Local Air 10: TU Dublin - Park House"
"21-11-2022 00:00",9.58,8.64,"Local Air 10: TU Dublin - Park House"
"22-11-2022 00:00",6.86,4.75,"Local Air 10: TU Dublin - Park House"
"23-11-2022 00:00",5.93,5.39,"Local Air 10: TU Dublin - Park House"
"24-11-2022 00:00",10.56,9.89,"Local Air 10: TU Dublin - Park House"
"25-11-2022 00:00",10.03,8.95,"Local Air 10: TU Dublin - Park House"
"26-11-2022 00:00",4.8,4.28,"Local Air 10: TU Dublin - Park House"
"27-11-2022 00:00",14.17,12.95,"Local Air 10: TU Dublin - Park House"
"28-11-2022 00:00",7.26,6.09,"Local Air 10: TU Dublin - Park House"
"29-11-2022 00:00",12.64,7.52,"Local Air 10: TU Dublin - Park House"
"30-11-2022 00:00",15.6,9.98,"Local Air 10: TU Dublin - Park House"
"01-11-2022 00:00",12.39,6.2,"Local Air 13: Mountjoy Square"
"02-11-2022 00:00",9.32,5.09,"Local Air 13: Mountjoy Square"
"03-11-2022 00:00",12.09,6.5,"Local Air 13: Mountjoy Square"
"04-11-2022 00:00",10.7,6.11,"Local Air 13: Mountjoy Square"
"05-11-2022 00:00",13.07,6.98,"Local Air 13: Mountjoy Square"
"06-11-2022 00:00",9.72,5.09,"Local Air 13: Mountjoy Square"
"07-11-2022 00:00",10,6,"Local Air 13: Mountjoy Square"
"08-11-2022 00:00",9.27,4.48,"Local Air 13: Mountjoy Square"
"09-11-2022 00:00",7.92,3.52,"Local Air 13: Mountjoy Square"
"10-11-2022 00:00",6.33,3.76,"Local Air 13: Mountjoy Square"
"11-11-2022 00:00",5.63,3.75,"Local Air 13: Mountjoy Square"
"12-11-2022 00:00",12.21,7.28,"Local Air 13: Mountjoy Square"
"13-11-2022 00:00",20.56,11.63,"Local Air 13: Mountjoy Square"
"14-11-2022 00:00",6.69,3.78,"Local Air 13: Mountjoy Square"
"15-11-2022 00:00",11.36,5.3,"Local Air 13: Mountjoy Square"
"16-11-2022 00:00",13.54,9.02,"Local Air 13: Mountjoy Square"
"17-11-2022 00:00",15.85,12.72,"Local Air 13: Mountjoy Square"
"18-11-2022 00:00",10.56,6.77,"Local Air 13: Mountjoy Square"
"19-11-2022 00:00",10.49,6.53,"Local Air 13: Mountjoy Square"
"20-11-2022 00:00",12.73,7.14,"Local Air 13: Mountjoy Square"
"21-11-2022 00:00",12.67,7.15,"Local Air 13: Mountjoy Square"
"22-11-2022 00:00",16.75,13.18,"Local Air 13: Mountjoy Square"
"23-11-2022 00:00",11.05,4.93,"Local Air 13: Mountjoy Square"
"24-11-2022 00:00",15.4,7.82,"Local Air 13: Mountjoy Square"
"25-11-2022 00:00",15.28,7.69,"Local Air 13: Mountjoy Square"
"26-11-2022 00:00",6.41,3.69,"Local Air 13: Mountjoy Square"
"27-11-2022 00:00",15.7,9.09,"Local Air 13: Mountjoy Square"
"28-11-2022 00:00",11.64,8.41,"Local Air 13: Mountjoy Square"
"29-11-2022 00:00",28.05,20.25,"Local Air 13: Mountjoy Square"
"30-11-2022 00:00",19.39,14.42,"Local Air 13: Mountjoy Square"
"01-11-2022 00:00",14.17,5.87,"Local Air 14: Kyelmore"
"02-11-2022 00:00",12.54,5.51,"Local Air 14: Kyelmore"
"03-11-2022 00:00",12.95,6.58,"Local Air 14: Kyelmore"
"04-11-2022 00:00",10.15,5.25,"Local Air 14: Kyelmore"
"05-11-2022 00:00",15.87,9.14,"Local Air 14: Kyelmore"
"06-11-2022 00:00",9.69,5.32,"Local Air 14: Kyelmore"
"07-11-2022 00:00",12.42,6.7,"Local Air 14: Kyelmore"
"08-11-2022 00:00",13.61,5.52,"Local Air 14: Kyelmore"
"09-11-2022 00:00",8.75,3.87,"Local Air 14: Kyelmore"
"10-11-2022 00:00",12.93,6.98,"Local Air 14: Kyelmore"
"11-11-2022 00:00",9.7,4.19,"Local Air 14: Kyelmore"
"12-11-2022 00:00",9.33,5.48,"Local Air 14: Kyelmore"
"13-11-2022 00:00",16.66,9.32,"Local Air 14: Kyelmore"
"14-11-2022 00:00",7.9,3.8,"Local Air 14: Kyelmore"
"15-11-2022 00:00",13.28,6.57,"Local Air 14: Kyelmore"
"16-11-2022 00:00",35.75,23.83,"Local Air 14: Kyelmore"
"17-11-2022 00:00",17.36,12.89,"Local Air 14: Kyelmore"
"18-11-2022 00:00",12.28,6.3,"Local Air 14: Kyelmore"
"19-11-2022 00:00",16.69,10.75,"Local Air 14: Kyelmore"
"20-11-2022 00:00",12.81,6.72,"Local Air 14: Kyelmore"
"21-11-2022 00:00",11.66,5.79,"Local Air 14: Kyelmore"
"22-11-2022 00:00",20.89,13.2,"Local Air 14: Kyelmore"
"23-11-2022 00:00",11.78,4.91,"Local Air 14: Kyelmore"
"24-11-2022 00:00",16.13,7.79,"Local Air 14: Kyelmore"
"25-11-2022 00:00",16.68,7.48,"Local Air 14: Kyelmore"
"26-11-2022 00:00",7.27,3.74,"Local Air 14: Kyelmore"
"27-11-2022 00:00",20.31,9.62,"Local Air 14: Kyelmore"
"28-11-2022 00:00",19.21,7.58,"Local Air 14: Kyelmore"
"29-11-2022 00:00",39.83,27.28,"Local Air 14: Kyelmore"
"30-11-2022 00:00",29.83,23.24,"Local Air 14: Kyelmore"
"01-11-2022 00:00",4.52,3.99,"Local Air 3: Sonitus HQ"
"02-11-2022 00:00",4.23,4.1,"Local Air 3: Sonitus HQ"
"03-11-2022 00:00",4.77,4.08,"Local Air 3: Sonitus HQ"
"04-11-2022 00:00",2.72,2.28,"Local Air 3: Sonitus HQ"
"05-11-2022 00:00",5.26,4.72,"Local Air 3: Sonitus HQ"
"06-11-2022 00:00",4,3.77,"Local Air 3: Sonitus HQ"
"07-11-2022 00:00",5.31,5.1,"Local Air 3: Sonitus HQ"
"08-11-2022 00:00",3.48,3.19,"Local Air 3: Sonitus HQ"
"09-11-2022 00:00",3.19,2.95,"Local Air 3: Sonitus HQ"
"10-11-2022 00:00",3.21,3.03,"Local Air 3: Sonitus HQ"
"11-11-2022 00:00",2.96,2.73,"Local Air 3: Sonitus HQ"
"12-11-2022 00:00",5.1,4.3,"Local Air 3: Sonitus HQ"
"13-11-2022 00:00",7.91,6.89,"Local Air 3: Sonitus HQ"
"14-11-2022 00:00",3.01,2.69,"Local Air 3: Sonitus HQ"
"15-11-2022 00:00",4.56,4.04,"Local Air 3: Sonitus HQ"
"16-11-2022 00:00",3.85,3.4,"Local Air 3: Sonitus HQ"
"17-11-2022 00:00",NA,NA,"Local Air 3: Sonitus HQ"
"18-11-2022 00:00",2.68,2.58,"Local Air 3: Sonitus HQ"
"19-11-2022 00:00",1.64,1.64,"Local Air 3: Sonitus HQ"
"20-11-2022 00:00",3.27,3.26,"Local Air 3: Sonitus HQ"
"21-11-2022 00:00",2.63,2.6,"Local Air 3: Sonitus HQ"
"22-11-2022 00:00",3.02,2.87,"Local Air 3: Sonitus HQ"
"23-11-2022 00:00",2.48,2.5,"Local Air 3: Sonitus HQ"
"24-11-2022 00:00",3.02,3.09,"Local Air 3: Sonitus HQ"
"25-11-2022 00:00",3.61,3.63,"Local Air 3: Sonitus HQ"
"26-11-2022 00:00",1.72,1.75,"Local Air 3: Sonitus HQ"
"27-11-2022 00:00",4.38,4.42,"Local Air 3: Sonitus HQ"
"28-11-2022 00:00",1.98,1.97,"Local Air 3: Sonitus HQ"
"29-11-2022 00:00",2.92,2.72,"Local Air 3: Sonitus HQ"
"30-11-2022 00:00",2.2,2.11,"Local Air 3: Sonitus HQ"
"01-05-2023 00:00",3.93,2.16,"Local Air 2: Drumcondra"
"02-05-2023 00:00",8.28,4.51,"Local Air 2: Drumcondra"
"03-05-2023 00:00",12.59,6.59,"Local Air 2: Drumcondra"
"04-05-2023 00:00",25.93,15.71,"Local Air 2: Drumcondra"
"05-05-2023 00:00",8.76,5.35,"Local Air 2: Drumcondra"
"06-05-2023 00:00",12.16,8.71,"Local Air 2: Drumcondra"
"07-05-2023 00:00",8.05,5.01,"Local Air 2: Drumcondra"
"08-05-2023 00:00",6.61,3.18,"Local Air 2: Drumcondra"
"09-05-2023 00:00",17.85,11.33,"Local Air 2: Drumcondra"
"10-05-2023 00:00",5.26,3.43,"Local Air 2: Drumcondra"
"11-05-2023 00:00",6.55,4.45,"Local Air 2: Drumcondra"
"12-05-2023 00:00",7.27,3.85,"Local Air 2: Drumcondra"
"13-05-2023 00:00",5.12,2.85,"Local Air 2: Drumcondra"
"14-05-2023 00:00",5.27,2.93,"Local Air 2: Drumcondra"
"15-05-2023 00:00",7.64,4.33,"Local Air 2: Drumcondra"
"16-05-2023 00:00",12.21,6.99,"Local Air 2: Drumcondra"
"17-05-2023 00:00",12.5,6.44,"Local Air 2: Drumcondra"
"18-05-2023 00:00",8.45,3.91,"Local Air 2: Drumcondra"
"19-05-2023 00:00",20.92,14.38,"Local Air 2: Drumcondra"
"20-05-2023 00:00",19.48,13.36,"Local Air 2: Drumcondra"
"21-05-2023 00:00",13.43,9.25,"Local Air 2: Drumcondra"
"22-05-2023 00:00",9.92,6.01,"Local Air 2: Drumcondra"
"23-05-2023 00:00",15.73,9.48,"Local Air 2: Drumcondra"
"24-05-2023 00:00",11.35,6.27,"Local Air 2: Drumcondra"
"25-05-2023 00:00",15.27,9.32,"Local Air 2: Drumcondra"
"26-05-2023 00:00",8.49,5.19,"Local Air 2: Drumcondra"
"27-05-2023 00:00",5.4,3.11,"Local Air 2: Drumcondra"
"28-05-2023 00:00",15.45,9.34,"Local Air 2: Drumcondra"
"29-05-2023 00:00",16.37,10.16,"Local Air 2: Drumcondra"
"30-05-2023 00:00",16.32,9.55,"Local Air 2: Drumcondra"
"31-05-2023 00:00",11.46,5.98,"Local Air 2: Drumcondra"
"22-05-2023 00:00",-25.15,-28.5,"Local Air 14: Kyelmore"
"23-05-2023 00:00",4.99,3.53,"Local Air 14: Kyelmore"
"24-05-2023 00:00",4.05,3.24,"Local Air 14: Kyelmore"
"25-05-2023 00:00",3.21,2.25,"Local Air 14: Kyelmore"
"26-05-2023 00:00",-5.53,-10.99,"Local Air 14: Kyelmore"
"27-05-2023 00:00",5.65,3.63,"Local Air 14: Kyelmore"
"28-05-2023 00:00",13.39,7.34,"Local Air 14: Kyelmore"
"29-05-2023 00:00",17.13,9.17,"Local Air 14: Kyelmore"
"30-05-2023 00:00",15.83,9.17,"Local Air 14: Kyelmore"
"31-05-2023 00:00",21.1,14.4,"Local Air 14: Kyelmore"
"01-05-2023 00:00",0.28,0.32,"Local Air 4: Custom House Quay"
"02-05-2023 00:00",0.46,0.49,"Local Air 4: Custom House Quay"
"03-05-2023 00:00",0.66,0.68,"Local Air 4: Custom House Quay"
"04-05-2023 00:00",1.13,1.15,"Local Air 4: Custom House Quay"
"05-05-2023 00:00",0.41,0.44,"Local Air 4: Custom House Quay"
"06-05-2023 00:00",0.65,0.66,"Local Air 4: Custom House Quay"
"07-05-2023 00:00",0.35,0.38,"Local Air 4: Custom House Quay"
"08-05-2023 00:00",0.26,0.29,"Local Air 4: Custom House Quay"
"09-05-2023 00:00",0.98,0.97,"Local Air 4: Custom House Quay"
"10-05-2023 00:00",0.3,0.35,"Local Air 4: Custom House Quay"
"11-05-2023 00:00",0.38,0.43,"Local Air 4: Custom House Quay"
"12-05-2023 00:00",0.41,0.46,"Local Air 4: Custom House Quay"
"13-05-2023 00:00",0.79,0.86,"Local Air 4: Custom House Quay"
"14-05-2023 00:00",0.24,0.3,"Local Air 4: Custom House Quay"
"15-05-2023 00:00",0.26,0.32,"Local Air 4: Custom House Quay"
"16-05-2023 00:00",0.43,0.48,"Local Air 4: Custom House Quay"
"17-05-2023 00:00",0.58,0.61,"Local Air 4: Custom House Quay"
"18-05-2023 00:00",0.24,0.3,"Local Air 4: Custom House Quay"
"19-05-2023 00:00",0.82,0.88,"Local Air 4: Custom House Quay"
"20-05-2023 00:00",0.96,0.99,"Local Air 4: Custom House Quay"
"21-05-2023 00:00",1.02,1.07,"Local Air 4: Custom House Quay"
"22-05-2023 00:00",0.24,0.31,"Local Air 4: Custom House Quay"
"23-05-2023 00:00",0.45,0.51,"Local Air 4: Custom House Quay"
"24-05-2023 00:00",0.29,0.36,"Local Air 4: Custom House Quay"
"25-05-2023 00:00",0.46,0.51,"Local Air 4: Custom House Quay"
"26-05-2023 00:00",0.26,0.32,"Local Air 4: Custom House Quay"
"27-05-2023 00:00",0.16,0.21,"Local Air 4: Custom House Quay"
"28-05-2023 00:00",0.25,0.32,"Local Air 4: Custom House Quay"
"29-05-2023 00:00",0.37,0.42,"Local Air 4: Custom House Quay"
"30-05-2023 00:00",0.35,0.39,"Local Air 4: Custom House Quay"
"31-05-2023 00:00",0.25,0.31,"Local Air 4: Custom House Quay"
"01-05-2023 00:00",4.69,2.09,"Local Air 5: Lord Edward Street"
"02-05-2023 00:00",9.74,4.44,"Local Air 5: Lord Edward Street"
"03-05-2023 00:00",13.49,5.5,"Local Air 5: Lord Edward Street"
"04-05-2023 00:00",26.03,13.6,"Local Air 5: Lord Edward Street"
"05-05-2023 00:00",7.66,3.79,"Local Air 5: Lord Edward Street"
"06-05-2023 00:00",12.57,6.91,"Local Air 5: Lord Edward Street"
"07-05-2023 00:00",8.4,3.92,"Local Air 5: Lord Edward Street"
"08-05-2023 00:00",6.97,2.49,"Local Air 5: Lord Edward Street"
"09-05-2023 00:00",19.86,10.03,"Local Air 5: Lord Edward Street"
"10-05-2023 00:00",7.47,3.06,"Local Air 5: Lord Edward Street"
"11-05-2023 00:00",9.8,4.17,"Local Air 5: Lord Edward Street"
"12-05-2023 00:00",10.62,3.33,"Local Air 5: Lord Edward Street"
"13-05-2023 00:00",7.15,2.26,"Local Air 5: Lord Edward Street"
"14-05-2023 00:00",5.95,1.93,"Local Air 5: Lord Edward Street"
"15-05-2023 00:00",8.45,3.27,"Local Air 5: Lord Edward Street"
"16-05-2023 00:00",12.29,4.84,"Local Air 5: Lord Edward Street"
"17-05-2023 00:00",13.01,4.14,"Local Air 5: Lord Edward Street"
"18-05-2023 00:00",11.53,2.95,"Local Air 5: Lord Edward Street"
"19-05-2023 00:00",23.57,10.41,"Local Air 5: Lord Edward Street"
"20-05-2023 00:00",23.66,8.74,"Local Air 5: Lord Edward Street"
"21-05-2023 00:00",12.61,4.48,"Local Air 5: Lord Edward Street"
"22-05-2023 00:00",9.26,3.57,"Local Air 5: Lord Edward Street"
"23-05-2023 00:00",14.52,6.12,"Local Air 5: Lord Edward Street"
"24-05-2023 00:00",10.92,4.02,"Local Air 5: Lord Edward Street"
"25-05-2023 00:00",16.36,5.82,"Local Air 5: Lord Edward Street"
"26-05-2023 00:00",9.18,3.36,"Local Air 5: Lord Edward Street"
"27-05-2023 00:00",6.78,2.09,"Local Air 5: Lord Edward Street"
"28-05-2023 00:00",11.3,4.78,"Local Air 5: Lord Edward Street"
"29-05-2023 00:00",13.43,5.37,"Local Air 5: Lord Edward Street"
"30-05-2023 00:00",13.41,4.71,"Local Air 5: Lord Edward Street"
"31-05-2023 00:00",8.27,2.75,"Local Air 5: Lord Edward Street"
"01-05-2023 00:00",3.09,2.23,"Local Air 6: Walkinstown Library"
"02-05-2023 00:00",5.61,4.37,"Local Air 6: Walkinstown Library"
"03-05-2023 00:00",7.56,5.63,"Local Air 6: Walkinstown Library"
"04-05-2023 00:00",20.17,16.35,"Local Air 6: Walkinstown Library"
"05-05-2023 00:00",3.96,3.39,"Local Air 6: Walkinstown Library"
"06-05-2023 00:00",5.9,5.15,"Local Air 6: Walkinstown Library"
"07-05-2023 00:00",4.4,3.78,"Local Air 6: Walkinstown Library"
"08-05-2023 00:00",5.09,3.15,"Local Air 6: Walkinstown Library"
"09-05-2023 00:00",13.51,11.51,"Local Air 6: Walkinstown Library"
"10-05-2023 00:00",4.87,3.9,"Local Air 6: Walkinstown Library"
"11-05-2023 00:00",6.34,5.25,"Local Air 6: Walkinstown Library"
"12-05-2023 00:00",6.4,4.57,"Local Air 6: Walkinstown Library"
"13-05-2023 00:00",4.83,3.17,"Local Air 6: Walkinstown Library"
"14-05-2023 00:00",4.04,2.97,"Local Air 6: Walkinstown Library"
"15-05-2023 00:00",6.55,4.83,"Local Air 6: Walkinstown Library"
"16-05-2023 00:00",10.19,7.68,"Local Air 6: Walkinstown Library"
"17-05-2023 00:00",10.74,7.13,"Local Air 6: Walkinstown Library"
"18-05-2023 00:00",7.33,4.79,"Local Air 6: Walkinstown Library"
"19-05-2023 00:00",17.42,14.73,"Local Air 6: Walkinstown Library"
"20-05-2023 00:00",18.54,15.24,"Local Air 6: Walkinstown Library"
"21-05-2023 00:00",11.69,9.38,"Local Air 6: Walkinstown Library"
"22-05-2023 00:00",9.4,6.94,"Local Air 6: Walkinstown Library"
"23-05-2023 00:00",13.89,10.82,"Local Air 6: Walkinstown Library"
"24-05-2023 00:00",11.12,7.76,"Local Air 6: Walkinstown Library"
"25-05-2023 00:00",12.48,9.61,"Local Air 6: Walkinstown Library"
"26-05-2023 00:00",7.62,5.86,"Local Air 6: Walkinstown Library"
